date,price
2011-04-14,308000
2011-04-14,270000
2011-04-14,405000
2011-04-14,580000
2011-04-14,252500
2011-04-14,998000
2011-04-14,735000
2011-04-14,500000
2011-04-14,577000
2011-04-14,242500
2011-04-14,350000
2011-04-14,510000
2011-04-15,627000
2011-04-15,391500
2011-04-15,118000
2011-04-15,525000
2011-04-15,625000
2011-04-15,445000
2011-04-15,563000
2011-04-15,299000
2011-04-15,315000
2011-04-15,1534800
2011-04-15,545000
2011-04-15,950000
2011-04-15,410000
2011-04-15,450000
2011-04-15,237500
2011-04-15,1000000
2011-04-15,759000
2011-04-15,649500
2011-04-16,580000
2011-04-16,1225000
2011-04-16,631000
2011-04-16,642000
2011-04-16,997000
2011-04-16,480000
2011-04-16,503000
2011-04-16,1100000
2011-04-16,457000
2011-04-16,560000
2011-04-16,760000
2011-04-16,665000
2011-04-16,562000
2011-04-16,532000
2011-04-18,470000
2011-04-18,539000
2011-04-18,540000
2011-04-18,525000
2011-04-18,102000
2011-04-18,91000
2011-04-18,720000
2011-04-18,400000
2011-04-18,395000
2011-04-18,86000
2011-04-18,395000
2011-04-18,635000
2011-04-18,283000
2011-04-18,486000
2011-04-18,508000
2011-04-18,440000
2011-04-18,475000
2011-04-19,91000
2011-04-19,88000
2011-04-19,519000
2011-04-19,437000
2011-04-19,930000
2011-04-19,560000
2011-04-19,306500
2011-04-19,700000
2011-04-19,1150000
2011-04-19,460000
2011-04-19,595000
2011-04-19,455000
2011-04-19,353000
2011-04-19,530000
2011-04-19,113000
2011-04-19,113000
2011-04-19,558500
2011-04-19,880000
2011-04-19,700000
2011-04-19,478000
2011-04-19,227000
2011-04-20,435000
2011-04-20,645000
2011-04-20,1325000
2011-04-20,494000
2011-04-20,510000
2011-04-20,262000
2011-04-20,670000
2011-04-20,355000
2011-04-20,91000
2011-04-20,910000
2011-04-20,480000
2011-04-20,209000
2011-04-20,505000
2011-04-20,316000
2011-04-20,672500
2011-04-20,640000
2011-04-20,652500
2011-04-20,242000
2011-04-20,265234
2011-04-20,285000
2011-04-20,567000
2011-04-20,515000
2011-04-20,249000
2011-04-20,242000
2011-04-20,540000
2011-04-20,535000
2011-04-20,475000
2011-04-20,210000
2011-04-21,540500
2011-04-21,924000
2011-04-21,430000
2011-04-21,865000
2011-04-21,1060000
2011-04-21,1010000
2011-04-21,495000
2011-04-21,715000
2011-04-21,765000
2011-04-21,900000
2011-04-21,200000
2011-04-21,540000
2011-04-21,885000
2011-04-21,878000
2011-04-21,260000
2011-04-21,685000
2011-04-21,653000
2011-04-21,1710000
2011-04-21,825000
2011-04-21,88000
2011-04-21,265000
2011-04-21,495000
2011-04-21,585000
2011-04-21,537500
2011-04-21,615000
2011-04-21,535000
2011-04-21,600000
2011-04-21,195000
2011-04-21,540000
2011-04-21,295000
2011-04-21,540000
2011-04-21,415000
2011-04-21,440000
2011-04-21,822500
2011-04-27,500000
2011-04-27,875000
2011-04-27,490000
2011-04-27,440000
2011-04-27,432500
2011-04-27,545000
2011-04-27,440000
2011-04-27,665000
2011-04-27,475000
2011-04-27,480000
2011-04-27,450000
2011-04-27,216000
2011-04-27,270000
2011-04-27,570000
2011-04-27,2150000
2011-04-27,524950
2011-04-27,286500
2011-04-27,540000
2011-04-28,442500
2011-04-28,415000
2011-04-28,485000
2011-04-28,291000
2011-04-28,370000
2011-04-28,1450000
2011-04-28,303000
2011-04-28,570000
2011-04-28,323000
2011-04-28,612000
2011-04-28,150150
2011-04-28,735000
2011-04-28,590000
2011-04-28,626000
2011-04-28,427000
2011-04-28,1310000
2011-04-28,660000
2011-04-28,311000
2011-04-28,244000
2011-04-29,1440000
2011-04-29,465000
2011-04-29,350000
2011-04-29,470000
2011-04-29,525000
2011-04-29,535000
2011-04-29,324000
2011-04-29,675000
2011-04-29,471000
2011-04-29,650000
2011-04-29,521000
2011-04-29,747000
2011-04-29,477500
2011-04-29,545000
2011-04-29,417000
2011-04-29,450000
2011-04-29,492328
2011-04-29,580000
2011-04-29,755000
2011-04-29,535000
2011-04-29,582000
2011-04-29,585000
2011-04-29,437000
2011-04-29,585000
2011-04-29,430000
2011-04-29,457000
2011-04-29,113000
2011-04-29,455000
2011-04-29,410000
2011-04-29,275000
2011-04-29,250000
2011-04-29,450000
2011-04-30,701000
2011-04-30,527500
2011-04-30,528500
2011-04-30,486000
2011-04-30,750000
2011-04-30,585800
2011-05-01,549000
2011-05-02,620000
2011-05-02,281500
2011-05-02,785000
2011-05-02,449000
2011-05-02,575000
2011-05-02,288000
2011-05-02,495000
2011-05-02,506000
2011-05-02,645000
2011-05-02,359000
2011-05-02,510000
2011-05-02,685000
2011-05-02,615000
2011-05-02,530000
2011-05-02,102000
2011-05-02,237000
2011-05-02,302500
2011-05-02,230000
2011-05-03,290000
2011-05-03,273500
2011-05-03,1110000
2011-05-03,440000
2011-05-03,187500
2011-05-03,565000
2011-05-03,266000
2011-05-03,285000
2011-05-03,375000
2011-05-03,432500
2011-05-03,715000
2011-05-03,283000
2011-05-03,281000
2011-05-03,757000
2011-05-03,445000
2011-05-03,370000
2011-05-03,542000
2011-05-03,150150
2011-05-03,810000
2011-05-03,510000
2011-05-03,867000
2011-05-03,276000
2011-05-03,670000
2011-05-03,780000
2011-05-04,505000
2011-05-04,283000
2011-05-04,520000
2011-05-04,298500
2011-05-04,530000
2011-05-04,427000
2011-05-04,150150
2011-05-04,421000
2011-05-04,760000
2011-05-04,398000
2011-05-04,503000
2011-05-04,769000
2011-05-04,282000
2011-05-04,380000
2011-05-04,359500
2011-05-04,452500
2011-05-04,297000
2011-05-04,740000
2011-05-05,635000
2011-05-05,577000
2011-05-05,200000
2011-05-05,500000
2011-05-05,510000
2011-05-05,271000
2011-05-05,113000
2011-05-05,502000
2011-05-05,590000
2011-05-05,1330000
2011-05-05,577000
2011-05-05,429000
2011-05-05,500000
2011-05-05,645000
2011-05-05,470000
2011-05-05,440000
2011-05-05,549000
2011-05-05,515000
2011-05-05,250000
2011-05-05,540000
2011-05-05,437500
2011-05-05,548500
2011-05-05,515000
2011-05-06,84000
2011-05-06,640000
2011-05-06,220000
2011-05-06,536500
2011-05-06,420000
2011-05-06,422500
2011-05-06,520000
2011-05-06,2000000
2011-05-06,321000
2011-05-06,437500
2011-05-06,321000
2011-05-06,536000
2011-05-06,619500
2011-05-06,409000
2011-05-06,844000
2011-05-06,510000
2011-05-06,680000
2011-05-06,655000
2011-05-06,525000
2011-05-06,321000
2011-05-06,835000
2011-05-06,450000
2011-05-06,525000
2011-05-06,500000
2011-05-06,500000
2011-05-06,538000
2011-05-06,562000
2011-05-06,385000
2011-05-06,395000
2011-05-06,470000
2011-05-06,303000
2011-05-07,470000
2011-05-07,270000
2011-05-07,810000
2011-05-07,735000
2011-05-07,420500
2011-05-07,775000
2011-05-07,744000
2011-05-07,715500
2011-05-09,565000
2011-05-09,260000
2011-05-09,260000
2011-05-09,1182000
2011-05-09,267000
2011-05-09,492000
2011-05-09,281000
2011-05-09,291500
2011-05-09,649000
2011-05-09,598000
2011-05-09,718500
2011-05-10,590000
2011-05-10,315000
2011-05-10,555000
2011-05-10,465000
2011-05-10,510000
2011-05-10,610000
2011-05-10,665000
2011-05-10,750000
2011-05-10,765000
2011-05-10,623000
2011-05-10,102000
2011-05-10,520000
2011-05-10,910000
2011-05-10,506000
2011-05-10,735000
2011-05-10,680000
2011-05-10,360000
2011-05-10,569500
2011-05-11,512000
2011-05-11,540000
2011-05-11,1030000
2011-05-11,270000
2011-05-11,290000
2011-05-11,460000
2011-05-11,660000
2011-05-11,686000
2011-05-11,620000
2011-05-11,440000
2011-05-11,405000
2011-05-11,345000
2011-05-11,420000
2011-05-11,588000
2011-05-11,630000
2011-05-11,580000
2011-05-12,330000
2011-05-12,462000
2011-05-12,570000
2011-05-12,240000
2011-05-12,417500
2011-05-12,425000
2011-05-12,230000
2011-05-12,473000
2011-05-12,780000
2011-05-12,595000
2011-05-12,520000
2011-05-12,363000
2011-05-12,336000
2011-05-13,590000
2011-05-13,409900
2011-05-13,495000
2011-05-13,780000
2011-05-13,512000
2011-05-13,595000
2011-05-13,550000
2011-05-13,510000
2011-05-13,640000
2011-05-13,550000
2011-05-13,791000
2011-05-13,560000
2011-05-13,730000
2011-05-13,650000
2011-05-13,575000
2011-05-13,560000
2011-05-13,835000
2011-05-13,415000
2011-05-13,600000
2011-05-13,420000
2011-05-13,732000
2011-05-13,580000
2011-05-13,1310000
2011-05-14,187000
2011-05-14,765000
2011-05-14,417000
2011-05-14,665000
2011-05-14,885000
2011-05-14,428500
2011-05-14,515000
2011-05-14,784000
2011-05-14,610000
2011-05-15,915000
2011-05-15,216000
2011-05-15,205000
2011-05-15,101687
2011-05-15,251000
2011-05-15,900000
2011-05-15,460000
2011-05-16,595000
2011-05-16,540000
2011-05-16,1225000
2011-05-16,390000
2011-05-16,261000
2011-05-16,1725000
2011-05-16,505000
2011-05-16,825000
2011-05-16,670000
2011-05-16,517000
2011-05-16,425000
2011-05-16,490000
2011-05-16,845000
2011-05-16,930000
2011-05-16,265000
2011-05-16,855500
2011-05-16,568888
2011-05-16,445000
2011-05-16,451500
2011-05-16,505000
2011-05-16,195000
2011-05-16,274000
2011-05-16,585000
2011-05-17,460000
2011-05-17,775000
2011-05-17,560000
2011-05-17,620000
2011-05-17,455000
2011-05-17,479500
2011-05-17,670000
2011-05-17,320000
2011-05-17,603000
2011-05-17,585000
2011-05-17,628000
2011-05-17,700000
2011-05-17,935000
2011-05-17,730000
2011-05-18,850000
2011-05-18,925000
2011-05-18,745000
2011-05-18,465000
2011-05-18,530000
2011-05-18,245000
2011-05-18,750000
2011-05-18,449000
2011-05-18,467000
2011-05-18,600000
2011-05-18,480000
2011-05-18,215000
2011-05-18,1100000
2011-05-18,240000
2011-05-18,277000
2011-05-18,480000
2011-05-18,430600
2011-05-18,620000
2011-05-18,510000
2011-05-18,686297
2011-05-18,550000
2011-05-18,270000
2011-05-18,745000
2011-05-19,475000
2011-05-19,393500
2011-05-19,700000
2011-05-19,661800
2011-05-19,680000
2011-05-19,480000
2011-05-19,425000
2011-05-19,745000
2011-05-19,1430000
2011-05-19,460000
2011-05-19,631000
2011-05-19,805000
2011-05-19,410000
2011-05-19,270000
2011-05-19,690000
2011-05-19,640000
2011-05-20,670000
2011-05-20,530000
2011-05-20,565000
2011-05-20,700000
2011-05-20,366000
2011-05-20,602500
2011-05-20,86000
2011-05-20,559950
2011-05-20,815000
2011-05-20,585000
2011-05-20,457000
2011-05-20,359000
2011-05-20,268000
2011-05-20,510000
2011-05-20,505000
2011-05-20,275000
2011-05-20,236000
2011-05-20,535000
2011-05-20,236000
2011-05-20,223000
2011-05-20,535000
2011-05-20,530000
2011-05-20,578000
2011-05-20,597000
2011-05-21,615000
2011-05-21,676000
2011-05-21,950000
2011-05-21,917500
2011-05-21,660000
2011-05-21,685000
2011-05-21,1515000
2011-05-21,510000
2011-05-21,700000
2011-05-21,830000
2011-05-21,478000
2011-05-21,344500
2011-05-21,640000
2011-05-23,540000
2011-05-23,305000
2011-05-23,262500
2011-05-23,235000
2011-05-23,495000
2011-05-23,275000
2011-05-23,265000
2011-05-23,240000
2011-05-23,780000
2011-05-23,267000
2011-05-23,235000
2011-05-23,500000
2011-05-23,470000
2011-05-23,242500
2011-05-23,533000
2011-05-23,262500
2011-05-23,257500
2011-05-23,630000
2011-05-23,410000
2011-05-23,260000
2011-05-23,240000
2011-05-23,200000
2011-05-23,597000
2011-05-23,550000
2011-05-23,235000
2011-05-23,250000
2011-05-24,427000
2011-05-24,660000
2011-05-24,515000
2011-05-24,264000
2011-05-24,652000
2011-05-24,270000
2011-05-24,253000
2011-05-24,273000
2011-05-24,234000
2011-05-24,610000
2011-05-24,660000
2011-05-24,150150
2011-05-24,250000
2011-05-24,296000
2011-05-24,447000
2011-05-24,285000
2011-05-24,221000
2011-05-24,560000
2011-05-24,245000
2011-05-24,368000
2011-05-24,231000
2011-05-24,349000
2011-05-24,1090000
2011-05-24,245000
2011-05-24,206000
2011-05-24,218000
2011-05-24,226000
2011-05-24,213460
2011-05-24,625000
2011-05-25,258000
2011-05-25,261000
2011-05-25,243000
2011-05-25,242000
2011-05-25,257000
2011-05-25,484500
2011-05-25,535000
2011-05-25,437000
2011-05-25,490000
2011-05-25,257000
2011-05-25,515000
2011-05-25,520000
2011-05-25,562000
2011-05-25,475000
2011-05-25,680000
2011-05-25,670000
2011-05-25,299000
2011-05-25,272000
2011-05-25,220000
2011-05-25,515000
2011-05-25,256000
2011-05-25,257000
2011-05-25,507500
2011-05-25,250000
2011-05-25,245000
2011-05-25,253000
2011-05-25,465000
2011-05-25,255000
2011-05-25,247000
2011-05-25,1150000
2011-05-25,255000
2011-05-25,256000
2011-05-25,252000
2011-05-25,455000
2011-05-26,440000
2011-05-26,560000
2011-05-26,432000
2011-05-26,118000
2011-05-26,575000
2011-05-26,586000
2011-05-26,550000
2011-05-26,525000
2011-05-26,475000
2011-05-26,472000
2011-05-26,480000
2011-05-26,268000
2011-05-26,464000
2011-05-26,655000
2011-05-26,575000
2011-05-26,457000
2011-05-26,735000
2011-05-26,585000
2011-05-26,542000
2011-05-26,700000
2011-05-26,580000
2011-05-26,498000
2011-05-27,306000
2011-05-27,685000
2011-05-27,585000
2011-05-27,620000
2011-05-27,1475000
2011-05-27,234000
2011-05-27,570000
2011-05-27,817000
2011-05-27,280000
2011-05-27,1040000
2011-05-27,495000
2011-05-27,530000
2011-05-27,610000
2011-05-27,510000
2011-05-27,565000
2011-05-27,475000
2011-05-27,541151
2011-05-27,700000
2011-05-27,247500
2011-05-27,215000
2011-05-27,615000
2011-05-28,1040000
2011-05-28,480000
2011-05-28,467000
2011-05-28,760000
2011-05-28,955000
2011-05-28,615000
2011-05-28,555000
2011-05-28,535000
2011-05-28,270000
2011-05-28,582500
2011-05-30,287000
2011-05-30,387500
2011-05-30,520000
2011-05-30,312000
2011-05-30,457500
2011-05-30,255000
2011-05-30,395000
2011-05-30,230000
2011-05-30,1200000
2011-05-30,612200
2011-05-30,600000
2011-05-30,470000
2011-05-30,190000
2011-05-30,230000
2011-05-30,455000
2011-05-30,407000
2011-05-30,580000
2011-05-30,585000
2011-05-30,350000
2011-05-30,520000
2011-05-30,860000
2011-05-31,214000
2011-05-31,531500
2011-05-31,522000
2011-05-31,580000
2011-05-31,733000
2011-05-31,560000
2011-05-31,296000
2011-05-31,450000
2011-05-31,424500
2011-05-31,230000
2011-05-31,440000
2011-05-31,490000
2011-05-31,277000
2011-05-31,800000
2011-05-31,465000
2011-05-31,489000
2011-05-31,242000
2011-05-31,690000
2011-05-31,343750
2011-05-31,695000
2011-05-31,460000
2011-06-01,595000
2011-06-01,575000
2011-06-01,430000
2011-06-01,284000
2011-06-01,460000
2011-06-01,445000
2011-06-01,692500
2011-06-01,345000
2011-06-01,500000
2011-06-01,300500
2011-06-01,575000
2011-06-01,772500
2011-06-01,522000
2011-06-01,271000
2011-06-01,244000
2011-06-01,692000
2011-06-01,269000
2011-06-01,515000
2011-06-01,540000
2011-06-02,440000
2011-06-02,552000
2011-06-02,730000
2011-06-02,645000
2011-06-02,790000
2011-06-02,229000
2011-06-02,510000
2011-06-02,670000
2011-06-02,454000
2011-06-02,565000
2011-06-02,335000
2011-06-02,512000
2011-06-02,450000
2011-06-02,560000
2011-06-02,395000
2011-06-03,570000
2011-06-03,578000
2011-06-03,760000
2011-06-03,528500
2011-06-03,325150
2011-06-03,509000
2011-06-03,550000
2011-06-03,245000
2011-06-03,300000
2011-06-03,569000
2011-06-03,580000
2011-06-03,190000
2011-06-03,301000
2011-06-03,448000
2011-06-03,588000
2011-06-03,150150
2011-06-03,523000
2011-06-03,1350000
2011-06-03,650000
2011-06-03,489000
2011-06-03,455000
2011-06-03,590000
2011-06-03,540000
2011-06-04,1110000
2011-06-04,775000
2011-06-04,377000
2011-06-04,621000
2011-06-04,632000
2011-06-04,731000
2011-06-04,526000
2011-06-04,611000
2011-06-04,635000
2011-06-05,487000
2011-06-06,835000
2011-06-06,350000
2011-06-06,433000
2011-06-06,2100000
2011-06-06,524000
2011-06-06,380000
2011-06-06,510000
2011-06-06,277000
2011-06-06,595000
2011-06-06,604000
2011-06-06,300000
2011-06-06,212000
2011-06-07,355000
2011-06-07,260000
2011-06-07,559000
2011-06-07,551000
2011-06-07,382000
2011-06-07,533000
2011-06-07,309000
2011-06-07,190000
2011-06-07,435000
2011-06-07,720000
2011-06-07,775000
2011-06-07,220000
2011-06-07,530000
2011-06-07,620000
2011-06-07,660000
2011-06-08,215000
2011-06-08,620000
2011-06-08,589999
2011-06-08,445000
2011-06-08,585000
2011-06-08,800000
2011-06-08,610000
2011-06-08,442000
2011-06-09,597500
2011-06-09,250000
2011-06-09,630000
2011-06-09,475000
2011-06-09,430000
2011-06-09,819990
2011-06-09,385000
2011-06-09,500000
2011-06-09,430000
2011-06-09,220000
2011-06-09,445000
2011-06-09,790000
2011-06-09,570000
2011-06-09,562500
2011-06-09,656000
2011-06-09,281000
2011-06-10,450000
2011-06-10,800000
2011-06-10,475000
2011-06-10,521000
2011-06-10,495000
2011-06-10,590000
2011-06-10,440000
2011-06-10,269000
2011-06-10,640000
2011-06-10,498000
2011-06-10,433000
2011-06-10,257000
2011-06-10,935000
2011-06-10,458500
2011-06-10,385000
2011-06-10,955000
2011-06-10,261000
2011-06-10,710000
2011-06-10,550000
2011-06-10,420000
2011-06-11,841000
2011-06-11,500000
2011-06-14,1080000
2011-06-14,386990
2011-06-14,288000
2011-06-14,425000
2011-06-14,667500
2011-06-14,595000
2011-06-14,415000
2011-06-14,595000
2011-06-14,565000
2011-06-14,495000
2011-06-14,530000
2011-06-14,490000
2011-06-14,660000
2011-06-14,350000
2011-06-14,290000
2011-06-14,740000
2011-06-15,500000
2011-06-15,900000
2011-06-15,443000
2011-06-15,500000
2011-06-15,116250
2011-06-15,1650000
2011-06-15,805000
2011-06-15,660000
2011-06-15,820000
2011-06-15,605000
2011-06-15,607000
2011-06-15,500000
2011-06-15,500000
2011-06-15,303000
2011-06-15,450000
2011-06-15,230000
2011-06-15,720000
2011-06-15,415000
2011-06-15,610000
2011-06-15,273000
2011-06-15,1300000
2011-06-16,369000
2011-06-16,425000
2011-06-16,225000
2011-06-16,605000
2011-06-16,285000
2011-06-16,475000
2011-06-16,255000
2011-06-16,539000
2011-06-16,420000
2011-06-16,657000
2011-06-16,274000
2011-06-16,665000
2011-06-16,595000
2011-06-16,250000
2011-06-16,405200
2011-06-16,860000
2011-06-16,531000
2011-06-16,620000
2011-06-16,348000
2011-06-16,351000
2011-06-16,475000
2011-06-16,510000
2011-06-17,755000
2011-06-17,495000
2011-06-17,466000
2011-06-17,490000
2011-06-17,505000
2011-06-17,292500
2011-06-17,220000
2011-06-17,620000
2011-06-17,635000
2011-06-17,487000
2011-06-17,415000
2011-06-17,1250000
2011-06-17,660000
2011-06-17,528000
2011-06-17,340000
2011-06-18,655000
2011-06-18,800000
2011-06-18,622500
2011-06-18,605000
2011-06-18,595000
2011-06-18,550000
2011-06-18,560000
2011-06-18,535000
2011-06-18,456000
2011-06-18,753000
2011-06-18,640000
2011-06-18,840000
2011-06-18,536000
2011-06-18,412000
2011-06-18,571000
2011-06-18,1200000
2011-06-18,425000
2011-06-20,232000
2011-06-20,480000
2011-06-20,237000
2011-06-20,500000
2011-06-20,650000
2011-06-20,350000
2011-06-20,240000
2011-06-20,599000
2011-06-20,436000
2011-06-20,750000
2011-06-21,270000
2011-06-21,395000
2011-06-21,366000
2011-06-21,152000
2011-06-21,625000
2011-06-21,550000
2011-06-21,410000
2011-06-21,267000
